scenario,scenario_label,level,system,ngram,count,token_len,rank_within_system,system_sum_count,count_share_in_system,owner_count,owner_systems,global_ngram_count,content_token_count,content_token_ratio,scaffold_prefix,has_scaffold_prefix,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy
S1,Scenario 1 - Trigrams,trigrams,AC15,make us wrong,6,3,37,18023,0.000333,1,AC15,6,2,0.6667,,False,,0,,,0,0.0,False
S1,Scenario 1 - Trigrams,trigrams,AC15,controller substitution rights,5,3,50,18023,0.000277,1,AC15,5,3,1.0,,False,,0,,controller,1,0.333333,False
S1,Scenario 1 - Trigrams,trigrams,AC15,pre approved equivalents,4,3,97,18023,0.000222,1,AC15,4,3,1.0,,False,,0,,,0,0.0,False
S1,Scenario 1 - Trigrams,trigrams,AC15,proprietary central components,4,3,98,18023,0.000222,1,AC15,4,3,1.0,,False,,0,,proprietary,1,0.333333,False
S1,Scenario 1 - Trigrams,trigrams,AC15,those i can,4,3,101,18023,0.000222,1,AC15,4,2,0.6667,,False,,0,,,0,0.0,False
S1,Scenario 1 - Trigrams,trigrams,AC15,after action review,3,3,123,18023,0.000166,1,AC15,3,3,1.0,,False,,0,,,0,0.0,False
S1,Scenario 1 - Trigrams,trigrams,AC15,approved equivalent models,3,3,132,18023,0.000166,1,AC15,3,3,1.0,,False,,0,,,0,0.0,False
S1,Scenario 1 - Trigrams,trigrams,AC15,central wan degradation,3,3,143,18023,0.000166,1,AC15,3,3,1.0,,False,,0,,,0,0.0,False
S1,Scenario 1 - Trigrams,trigrams,AC15,controller substitution spares,3,3,158,18023,0.000166,1,AC15,3,3,1.0,,False,,0,,controller,1,0.333333,False
S1,Scenario 1 - Trigrams,trigrams,AC15,fee escalation cap,3,3,169,18023,0.000166,1,AC15,3,3,1.0,,False,,0,,,0,0.0,False
S1,Scenario 1 - Trigrams,trigrams,AC15,pre approved equivalent,3,3,221,18023,0.000166,1,AC15,3,3,1.0,,False,,0,,,0,0.0,False
S1,Scenario 1 - Trigrams,trigrams,AC15,two reference calls,3,3,256,18023,0.000166,1,AC15,3,3,1.0,,False,,0,,,0,0.0,False
S1,Scenario 1 - Trigrams,trigrams,AC15,vendor controlled milestones,3,3,257,18023,0.000166,1,AC15,3,3,1.0,,False,,0,,vendor,1,0.333333,False
