scenario,scenario_label,level,system,ngram,count,token_len,rank_within_system,system_sum_count,count_share_in_system,owner_count,owner_systems,global_ngram_count,content_token_count,content_token_ratio,scaffold_prefix,has_scaffold_prefix,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy
S7,Scenario 7 - Trigrams,trigrams,AC15,an exit fund,11,3,10,15788,0.000697,1,AC15,11,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15,keep an exit,8,3,17,15788,0.000507,1,AC15,8,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15,ordinary life stay,7,3,26,15788,0.000443,1,AC15,7,3,1.0,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15,week ordinary life,6,3,35,15788,0.00038,1,AC15,6,3,1.0,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15,partner not nurse,6,3,31,15788,0.00038,1,AC15,6,2,0.6667,,False,,0,,partner,1,0.5,False
S7,Scenario 7 - Trigrams,trigrams,AC15,exit fund and,5,3,45,15788,0.000317,1,AC15,5,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15,exit fund don,5,3,46,15788,0.000317,1,AC15,5,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15,activity without her,4,3,65,15788,0.000253,1,AC15,4,3,1.0,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15,ordinary life trial,4,3,91,15788,0.000253,1,AC15,4,3,1.0,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15,what i m,4,3,109,15788,0.000253,1,AC15,4,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15,complex care plan,3,3,138,15788,0.00019,1,AC15,3,3,1.0,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15,get independent legal,3,3,152,15788,0.00019,1,AC15,3,3,1.0,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15,independent legal advice,3,3,167,15788,0.00019,1,AC15,3,3,1.0,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15,longer ordinary life,3,3,173,15788,0.00019,1,AC15,3,3,1.0,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15,marriage kids aging,3,3,178,15788,0.00019,1,AC15,3,3,1.0,,False,,0,,aging;marriage,2,0.666667,False
S7,Scenario 7 - Trigrams,trigrams,AC15,marriage kids family,3,3,179,15788,0.00019,1,AC15,3,3,1.0,,False,,0,,marriage,1,0.333333,False
S7,Scenario 7 - Trigrams,trigrams,AC15,no merged accounts,3,3,184,15788,0.00019,1,AC15,3,3,1.0,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15,no merged finances,3,3,185,15788,0.00019,1,AC15,3,3,1.0,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15,normal hours handle,3,3,186,15788,0.00019,1,AC15,3,3,1.0,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15,two home model,3,3,214,15788,0.00019,1,AC15,3,3,1.0,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15,weekly activity without,3,3,219,15788,0.00019,1,AC15,3,3,1.0,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15,a longer stay,3,3,119,15788,0.00019,1,AC15,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15,an week ordinary,3,3,123,15788,0.00019,1,AC15,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15,citizenship i can,3,3,137,15788,0.00019,1,AC15,3,2,0.6667,,False,,0,,citizenship,1,0.5,False
S7,Scenario 7 - Trigrams,trigrams,AC15,family expect from,3,3,146,15788,0.00019,1,AC15,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15,maintain an exit,3,3,176,15788,0.00019,1,AC15,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15,t merge finances,3,3,202,15788,0.00019,1,AC15,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15,your citizenship i,3,3,236,15788,0.00019,1,AC15,3,2,0.6667,,False,,0,,citizenship,1,0.5,False
S7,Scenario 7 - Trigrams,trigrams,AC15,your own cognitive,3,3,238,15788,0.00019,1,AC15,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,exit plan cash,4,3,72,16662,0.00024,1,AC15P,4,3,1.0,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,afford alone in,4,3,59,16662,0.00024,1,AC15P,4,2,0.6667,,False,,0,,alone,1,0.5,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,care is plan,4,3,65,16662,0.00024,1,AC15P,4,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,end of week,4,3,71,16662,0.00024,1,AC15P,4,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,stay with her,4,3,103,16662,0.00024,1,AC15P,4,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,you ll stay,4,3,116,16662,0.00024,1,AC15P,4,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,family obligations expectations,3,3,165,16662,0.00018,1,AC15P,3,3,1.0,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,finances no loans,3,3,166,16662,0.00018,1,AC15P,3,3,1.0,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,local private hospital,3,3,188,16662,0.00018,1,AC15P,3,3,1.0,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,marriage money model,3,3,193,16662,0.00018,1,AC15P,3,3,1.0,,False,,0,,marriage,1,0.333333,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,model family obligations,3,3,194,16662,0.00018,1,AC15P,3,3,1.0,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,money model family,3,3,195,16662,0.00018,1,AC15P,3,3,1.0,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,name separate finances,3,3,196,16662,0.00018,1,AC15P,3,3,1.0,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,plan cash logistics,3,3,205,16662,0.00018,1,AC15P,3,3,1.0,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,time money housing,3,3,232,16662,0.00018,1,AC15P,3,3,1.0,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,two weekly activities,3,3,236,16662,0.00018,1,AC15P,3,3,1.0,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,visa work healthcare,3,3,238,16662,0.00018,1,AC15P,3,3,1.0,,False,,0,,healthcare;visa,2,0.666667,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,vs too much,3,3,239,16662,0.00018,1,AC15P,3,3,1.0,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,week minimum outcomes,3,3,243,16662,0.00018,1,AC15P,3,3,1.0,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,a clear exit,3,3,120,16662,0.00018,1,AC15P,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,activities not centered,3,3,126,16662,0.00018,1,AC15P,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,chance pressure is,3,3,147,16662,0.00018,1,AC15P,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,country and hers,3,3,154,16662,0.00018,1,AC15P,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,dual base or,3,3,162,16662,0.00018,1,AC15P,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,for parents siblings,3,3,167,16662,0.00018,1,AC15P,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,in work mode,3,3,182,16662,0.00018,1,AC15P,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,logistics to leave,3,3,189,16662,0.00018,1,AC15P,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,own place and,3,3,204,16662,0.00018,1,AC15P,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,support is expected,3,3,219,16662,0.00018,1,AC15P,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,to clarify how,3,3,233,16662,0.00018,1,AC15P,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,where home is,3,3,254,16662,0.00018,1,AC15P,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,years you she,3,3,263,16662,0.00018,1,AC15P,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,your country eventually,3,3,272,16662,0.00018,1,AC15P,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,your name separate,3,3,273,16662,0.00018,1,AC15P,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,AC15P,yours and whether,3,3,274,16662,0.00018,1,AC15P,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,CONTROL,consume her life,3,3,131,15175,0.000198,1,CONTROL,3,3,1.0,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,CONTROL,keeping my home,3,3,157,15175,0.000198,1,CONTROL,3,3,1.0,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,CONTROL,kids marriage family,3,3,158,15175,0.000198,1,CONTROL,3,3,1.0,,False,,0,,marriage,1,0.333333,False
S7,Scenario 7 - Trigrams,trigrams,CONTROL,a midpoint review,3,3,105,15175,0.000198,1,CONTROL,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,CONTROL,a new country,3,3,107,15175,0.000198,1,CONTROL,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,CONTROL,a staged path,3,3,109,15175,0.000198,1,CONTROL,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,CONTROL,doesn t consume,3,3,133,15175,0.000198,1,CONTROL,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,CONTROL,plus whether you,3,3,179,15175,0.000198,1,CONTROL,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,CONTROL,t consume her,3,3,191,15175,0.000198,1,CONTROL,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,may not want,6,3,30,15206,0.000395,1,HYBRID_3_5,6,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,attend without her,3,3,109,15206,0.000197,1,HYBRID_3_5,3,3,1.0,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,e g week,3,3,123,15206,0.000197,1,HYBRID_3_5,3,3,1.0,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,funded emergency plan,3,3,129,15206,0.000197,1,HYBRID_3_5,3,3,1.0,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,at least recurring,3,3,107,15206,0.000197,1,HYBRID_3_5,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,at least two,3,3,108,15206,0.000197,1,HYBRID_3_5,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,before you arrive,3,3,111,15206,0.000197,1,HYBRID_3_5,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,g week and,3,3,130,15206,0.000197,1,HYBRID_3_5,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,relocation months with,3,3,167,15206,0.000197,1,HYBRID_3_5,3,2,0.6667,,False,,0,,relocat;relocation,2,0.5,False
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,stance on children,3,3,173,15206,0.000197,1,HYBRID_3_5,3,2,0.6667,,False,,0,,children,1,0.5,False
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,the relationship has,3,3,182,15206,0.000197,1,HYBRID_3_5,3,2,0.6667,,False,,0,,relationship,1,0.5,False
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,you attend without,3,3,216,15206,0.000197,1,HYBRID_3_5,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,you feel respected,3,3,220,15206,0.000197,1,HYBRID_3_5,3,2,0.6667,,False,,0,,,0,0.0,False
S7,Scenario 7 - Trigrams,trigrams,HYBRID_SEMANTIC,may be missing,8,3,27,15663,0.000511,1,HYBRID_SEMANTIC,8,2,0.6667,,False,,0,,,0,0.0,False
