scenario,scenario_label,level,system,ngram,count,token_len,rank_within_system,system_sum_count,count_share_in_system,owner_count,owner_systems,global_ngram_count,content_token_count,content_token_ratio,scaffold_prefix,has_scaffold_prefix,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy
S5,Scenario 5 - Trigrams,trigrams,AC15,authoritative project memory,5,3,11,11094,0.000451,1,AC15,5,3,1.0,,False,,0,,memory;project memory,2,0.666667,False
S5,Scenario 5 - Trigrams,trigrams,AC15,project brief decisions,5,3,15,11094,0.000451,1,AC15,5,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15,high impact types,4,3,28,11094,0.000361,1,AC15,4,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15,pr commit doc,4,3,35,11094,0.000361,1,AC15,4,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15,confidence user approved,3,3,45,11094,0.00027,1,AC15,3,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15,decisions invariants conventions,3,3,49,11094,0.00027,1,AC15,3,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15,high impact items,3,3,56,11094,0.00027,1,AC15,3,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15,manual context ux,3,3,65,11094,0.00027,1,AC15,3,3,1.0,,False,,0,,context,1,0.333333,False
S5,Scenario 5 - Trigrams,trigrams,AC15,project memory apm,3,3,68,11094,0.00027,1,AC15,3,3,1.0,,False,,0,,memory;project memory,2,0.666667,False
S5,Scenario 5 - Trigrams,trigrams,AC15,rbac aware retrieval,3,3,69,11094,0.00027,1,AC15,3,3,1.0,,False,,0,,retrieval,1,0.333333,False
S5,Scenario 5 - Trigrams,trigrams,AC15,service module prefer,3,3,70,11094,0.00027,1,AC15,3,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15,ttl e g,3,3,79,11094,0.00027,1,AC15,3,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15,user approved vs,3,3,81,11094,0.00027,1,AC15,3,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15,vector first memory,3,3,83,11094,0.00027,1,AC15,3,3,1.0,,False,,0,,memory;vector,2,0.666667,False
S5,Scenario 5 - Trigrams,trigrams,AC15,a authoritative project,3,3,39,11094,0.00027,1,AC15,3,2,0.6667,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15,approval for high,3,3,42,11094,0.00027,1,AC15,3,2,0.6667,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15,link to adr,3,3,64,11094,0.00027,1,AC15,3,2,0.6667,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15,the authoritative layer,3,3,76,11094,0.00027,1,AC15,3,2,0.6667,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15,user approval for,3,3,80,11094,0.00027,1,AC15,3,2,0.6667,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,adrs prs issues,8,3,1,12195,0.000656,1,AC15P,8,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,filters repo branch,6,3,11,12195,0.000492,1,AC15P,6,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,issues runbooks postmortems,6,3,13,12195,0.000492,1,AC15P,6,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,over durable artifacts,6,3,14,12195,0.000492,1,AC15P,6,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,adr style decisions,5,3,17,12195,0.00041,1,AC15P,5,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,artifacts adrs prs,5,3,19,12195,0.00041,1,AC15P,5,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,branch artifact type,5,3,20,12195,0.00041,1,AC15P,5,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,brief accepted decisions,4,3,26,12195,0.000328,1,AC15P,4,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,brief adr style,4,3,27,12195,0.000328,1,AC15P,4,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,draft accepted superseded,4,3,28,12195,0.000328,1,AC15P,4,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,durable artifacts adrs,4,3,29,12195,0.000328,1,AC15P,4,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,id type text,4,3,32,12195,0.000328,1,AC15P,4,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,links pr issue,4,3,36,12195,0.000328,1,AC15P,4,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,needs review after,4,3,37,12195,0.000328,1,AC15P,4,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,postmortems selected logs,4,3,38,12195,0.000328,1,AC15P,4,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,pr issue doc,4,3,39,12195,0.000328,1,AC15P,4,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,runbooks postmortems selected,4,3,41,12195,0.000328,1,AC15P,4,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,type text status,4,3,48,12195,0.000328,1,AC15P,4,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,with hard filters,4,3,52,12195,0.000328,1,AC15P,4,2,0.6667,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,adr pr issue,3,3,55,12195,0.000246,1,AC15P,3,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,after n days,3,3,56,12195,0.000246,1,AC15P,3,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,artifact type status,3,3,60,12195,0.000246,1,AC15P,3,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,created_at last_validated_at repo,3,3,69,12195,0.000246,1,AC15P,3,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,last_validated_at repo branch,3,3,85,12195,0.000246,1,AC15P,3,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,mark needs review,3,3,89,12195,0.000246,1,AC15P,3,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,memory loaded brief,3,3,91,12195,0.000246,1,AC15P,3,3,1.0,,False,,0,,memory,1,0.333333,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,memory project brief,3,3,92,12195,0.000246,1,AC15P,3,3,1.0,,False,,0,,memory,1,0.333333,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,n days sprints,3,3,94,12195,0.000246,1,AC15P,3,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,outcomes runbook items,3,3,99,12195,0.000246,1,AC15P,3,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,project brief accepted,3,3,100,12195,0.000246,1,AC15P,3,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,prs issues docs,3,3,101,12195,0.000246,1,AC15P,3,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,repo branch links,3,3,104,12195,0.000246,1,AC15P,3,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,repo branch time,3,3,105,12195,0.000246,1,AC15P,3,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,repo validity checks,3,3,106,12195,0.000246,1,AC15P,3,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,require user confirmation,3,3,107,12195,0.000246,1,AC15P,3,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,status draft accepted,3,3,109,12195,0.000246,1,AC15P,3,3,1.0,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,trusted project memory,3,3,118,12195,0.000246,1,AC15P,3,3,1.0,,False,,0,,memory;project memory,2,0.666667,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,artifacts with citations,3,3,61,12195,0.000246,1,AC15P,3,2,0.6667,,False,,0,,,0,0.0,False
S5,Scenario 5 - Trigrams,trigrams,AC15P,cited and time,3,3,67,12195,0.000246,1,AC15P,3,2,0.6667,,False,,0,,,0,0.0,False
