Scenario 5 - Quadgrams,,,,,,,,,
CONTROL,,AC15,,AC15P,,HYBRID_3_5,,HYBRID_SEMANTIC,
Quadgram,Count,Quadgram,Count,Quadgram,Count,Quadgram,Count,Quadgram,Count
what did we try,7,status active superseded deprecated,7,adrs prs issues runbooks,6,project brief adrs conventions,7,what did we try,6
conventions constraints system map,7,scope repo service module,5,fresh eyes vs continuum,6,brief adrs conventions constraints,5,decisions constraints conventions glossary,5
decisions conventions constraints system,6,what did we try,5,save to project memory,5,exclude pin mark superseded,4,if you can t,4
if you can t,4,one click mark outdated,4,prs issues runbooks postmortems,5,only current repo spine,3,brief only deep recall,4
the minute re brief,4,layer a authoritative project,3,if you can t,5,if you tell me,3,only deep recall no,4
time to first useful,3,a authoritative project memory,3,artifacts adrs prs issues,5,more likely to be,3,deep recall no memory,4
to first useful answer,3,confidence user approved vs,3,if you want i,4,adrs conventions constraints glossary,3,on demand evidence retrieval,4
if you want i,3,you don t need,3,you want i can,4,what did we try,3,i can propose a,3
you want i can,3,click mark outdated supersede,3,continuity is worth doing,4,the re briefing tax,3,user asks what did,3
curated summary structured memory,3,ttl e g days,3,runbooks postmortems selected logs,4,re briefing tax is,3,asks what did we,3
but only if you,3,user asks what did,3,durable artifacts adrs prs,4,briefing tax is real,3,if you tell me,3
scope tags service module,3,asks what did we,3,project brief adr style,4,assert we decided x,3,the re brief tax,3
notebook decisions conventions constraints,3,approval for high impact,3,brief adr style decisions,4,if you don t,3,default off on demand,3
want the ai to,2,for high impact items,3,id type text status,4,debugging attempts speculative hypotheses,2,continuity is worth doing,3
teammate who knows the,2,link to adr pr,3,what influenced the answer,3,project continuum but not,2,if you don t,3
you can t provide,2,authoritative project memory apm,3,if you tell me,3,opt in on demand,2,irrelevant outdated never use,3
source of truth for,2,active superseded deprecated created_at,3,you tell me your,3,if retrieval is opaque,2,outdated never use again,3
how we do x,2,superseded deprecated created_at last_confirmed_at,3,project brief accepted decisions,3,uses only current code,2,pasted logs stack traces,3
not just prose decision,2,deprecated created_at last_confirmed_at confidence,3,verified outcomes runbook items,3,if you can t,2,logs stack traces referenced,3
why do we believe,2,decision constraint convention confirmedfix,3,if you share your,3,do don t guardrails,2,and it didn t,2
do we believe this,2,convention patterns error handling,2,accepted superseded deprecated needs,3,don t guardrails security,2,the fresh eyes argument,2
how to keep it,2,patterns error handling logging,2,superseded deprecated needs review,3,vector keyword hybrid search,2,docs merged code adrs,2
to keep it from,2,pii can t leave,2,should we do continuity,3,with metadata timestamp repo,2,can expire unless reaffirmed,2
only when the user,2,can t leave region,2,adr style decisions verified,3,metadata timestamp repo branch,2,or be marked superseded,2
we tried x and,2,repo service module status,2,style decisions verified outcomes,3,scope repo module service,2,you don t want,2
tried x and it,2,service module status active,2,filters repo branch time,3,uses only current repo,2,don t want to,2
if the task is,2,module status active superseded,2,over durable artifacts with,3,previously tried may be,2,tier session outcomes curated,2
if the user asks,2,created_at last_confirmed_at confidence user,2,durable artifacts with citations,3,tried may be outdated,2,session outcomes curated summary,2
that preserves fresh eyes,2,last_confirmed_at confidence user approved,2,status draft accepted superseded,3,fresh eyes mode is,2,links to tickets docs,2
curated summary adr layer,2,this is the senior,2,draft accepted superseded deprecated,3,a clean slate from,2,at end of session,2
gated vector backed evidence,2,is the senior colleague,2,created_at last_validated_at repo branch,3,want the ai to,2,to preserve fresh eyes,2
for deep recall and,2,e g days unless,2,after n days sprints,3,do not auto load,2,as a first class,2
what was that error,2,g days unless promoted,2,should we depends on,2,spine adrs conventions constraints,2,provenance links derived from,2
resume yesterday s thread,2,something like score relevance,2,the model toward prior,2,the shape of the,2,links derived from session,2
if it s something,2,for high impact types,2,model toward prior framings,2,so it s not,2,you can t meet,2
it s something you,2,as governed time aware,2,a small set of,2,what it tends to,2,authority and always cited,2
s something you d,2,governed time aware user,2,you don t have,2,it tends to preserve,2,repo sha branch i,2
this eliminates most re,2,time aware user auditable,2,don t have to,2,how that affects ruts,2,sha branch i can,2
eliminates most re briefing,2,can be versioned superseded,2,is good when you,2,but it introduces a,2,this is what you,2
what it tends to,2,typed records decision constraint,2,pointers to durable artifacts,2,is more likely to,2,clean slate should mean,2
it tends to do,2,records decision constraint convention,2,this decision is from,2,only can make continuity,2,the user asks what,2
tends to do well,2,the user asks what,2,still valid after the,2,can make continuity mostly,2,did we try yesterday,2
users can correct it,2,did we try yesterday,2,metadata filters repo branch,2,rut staleness risk unless,2,fresh eyes constraints only,2
but more likely to,2,or the model detects,2,see what influenced the,2,if you want i,2,exactly the kind of,2
over raw artifacts chat,2,re briefing without importing,2,run an a b,2,you want i can,2,and whether you can,2
not loaded by default,2,a project brief authoritative,2,an a b c,2,continuity is worth doing,2,logging error handling layering,2
is more likely to,2,error handling logging testing,2,you can t provide,2,but only if you,2,one click fresh eyes,2
more likely to create,2,links to adrs runbooks,2,want i can propose,2,if you implement it,2,if you want a,2
likely to cause ruts,2,fresh eyes mode so,2,i can propose a,2,because enterprise work is,2,durable truth from exploration,2
yes continuity is worth,2,policy auto approves low,2,can propose a concrete,2,enterprise work is long,2,truth from exploration exhaust,2
continuity is worth doing,2,auto approves low risk,2,the ai to remember,2,work is long horizon,2,by default decisions constraints,2
is worth doing for,2,if memory re injection,2,eliminate re briefing without,2,is long horizon and,2,default decisions constraints conventions,2
if you implement continuity,2,memory re injection is,2,re briefing without importing,2,long horizon and the,2,constraints conventions glossary confirmed,2
you implement continuity as,2,a single free text,2,for the minute re,2,horizon and the re,2,tickets retrieved only when,2
is usually not worth,2,single free text blob,2,the minute re brief,2,and the re briefing,2,these are non negotiable,2
but define it as,2,decisions constraints conventions confirmed,2,why this is the,2,if what persists is,2,are non negotiable to,2
first useful answer drops,2,constraints conventions confirmed fixes,2,i can propose the,2,architectures make continuity more,2,non negotiable to avoid,2
useful answer drops materially,2,if you implement only,2,can propose the exact,2,make continuity more likely,2,if you choose a,2
if memory is used,2,continuity is net positive,2,can canonize a wrong,2,continuity more likely to,2,is more likely to,2
memory is used as,2,did we try last,2,when persistent memory is,2,likely to be net,2,i can recommend the,2
only can be safe,2,we try last time,2,decisions constraints verified outcomes,2,provide fresh eyes mode,2,risk frequent retrieval of,2
can be safe if,2,user approval for high,2,can see edit what,2,fresh eyes mode that,2,that s hard to,2
verify against the repo,2,use only current code,2,makes continuity mostly about,2,eyes mode that uses,2,opaque why did it,2
so you don t,2,if you implement memory,2,issues runbooks postmortems rather,2,mode that uses only,2,why did it say,2
do continuity at all,2,you implement memory as,2,runbooks postmortems rather than,2,that uses only current,2,did it say that,2
with timestamps commit branch,2,continuity is more likely,2,file path commit hash,2,add last reviewed review,2,default on small editable,2
on memory influenced answers,2,vectors as cited evidence,2,tend to make continuity,2,last reviewed review by,2,exact details stack traces,2
use vectors only as,2,continuity is worth doing,2,depends on the architecture,2,when related files change,2,you don t design,2
vectors only as a,2,authoritative memory structured summaries,2,worth it when you,2,users can t correct,2,code that doesn t,2
the system of record,2,scoped time stamped vector,2,memory project brief adr,2,continuity where it s,2,that doesn t compile,2
if there s no,2,it s the default,2,project brief adr like,2,should we do continuity,2,so the risk is,2
everything forever as the,2,the source of truth,2,brief adr like decisions,2,we do continuity at,2,the risk is real,2
forever as the primary,2,this convention hasn t,2,is not worth it,2,do continuity at all,2,status active superseded deprecated,2
architecture interaction summary memory,2,convention hasn t been,2,vector lexical search over,2,make summaries structured docs,2,verify against the current,2
you don t have,2,hasn t been confirmed,2,issues runbooks postmortems selected,2,summaries structured docs the,2,last verified at sha,2
summary structured memory as,2,t been confirmed in,2,this is the same,2,that users can t,2,verified at sha date,2
module scope exclude superseded,2,been confirmed in days,2,auto mark needs review,2,outcome it happens if,2,than no memory because,2
trust it over their,2,outdated don t use,2,constraint that steers everything,2,it happens if the,2,no memory because it,2
don t have to,2,you ll ship a,2,you can t ship,2,happens if the assistant,2,users can correct it,2
what to build first,2,ll ship a feature,2,can t ship provenance,2,if the assistant s,2,do continuity at all,2
debugging what did we,2,ship a feature that,2,remembering wrong is worse,2,and keeping them current,2,you can make them,2
why did we choose,2,ttl by default e,2,the developer can t,2,create adr from this,2,can make them auditable,2
evidence index with strict,2,by default e g,2,developer can t see,2,adr from this thread,2,don t use this,2
designed to fail safe,2,default e g days,2,can t see what,2,i can suggest the,2,at that point vectors,2
title status active superseded,2,to confirm if you,2,before acting on old,2,and can be reviewed,2,while keeping the system,2
status active superseded date,2,confirm if you tell,2,this makes the assistant,2,is best as the,2,if devmate memory is,2
links pr adr doc,2,if you tell me,2,i don t know,2,best as the default,2,the source of truth,2
pr adr doc scope,2,willingness to rely on,2,if you must pick,2,as the default for,2,i can suggest the,2
adr doc scope tags,2,if you can t,2,you must pick one,2,isolation is least likely,2,if you choose continuity,2
doc scope tags service,2,as the ai remembers,2,whether continuity is worth,2,is least likely to,2,you choose continuity via,2
it s what happened,2,the ai remembers everything,2,becomes stale if the,2,recency version proximity existence,2,feeds isolation argument risk,2
did we try what,2,can review in code,2,doc pr issue file,2,version proximity existence checks,2,show what was retrieved,2
hard filters first repo,2,review in code review,2,time window branch artifact,2,but don t get,2,did we try last,2
