Scenario 1 - Bigrams,,,,,,,,,
CONTROL,,AC15,,AC15P,,HYBRID_3_5,,HYBRID_SEMANTIC,
Bigram,Count,Bigram,Count,Bigram,Count,Bigram,Count,Bigram,Count
lock in,92,lock in,87,lock in,101,lock in,100,lock in,105
civitas modular,59,if you,63,civitas modular,60,essential infrastructure,59,civitas modular,62
if you,53,civitas modular,56,you can,54,if you,55,you can,57
essential infrastructure,44,essential infrastructure,47,if you,49,civitas modular,51,if you,49
you can,43,you can,40,essential infrastructure,41,you can,50,essential infrastructure,39
standard controllers,37,it s,35,standard controllers,36,dot waiver,35,emergency services,35
the modular,37,on prem,35,novagrid s,30,on prem,34,dot waiver,32
it s,31,standard controllers,31,lead times,29,prem failover,30,standard controllers,31
modular option,26,dot waiver,30,it s,29,the modular,28,don t,29
lead times,25,prem failover,30,on prem,29,it s,27,it s,28
long term,25,the modular,29,the modular,26,infrastructure cloud,26,on prem,28
in the,25,civitas integrated,25,this is,26,standard controllers,24,civitas integrated,27
emergency services,25,is the,24,dot waiver,26,is the,24,lead times,25
dot waiver,25,in the,22,emergency services,24,emergency services,24,novagrid s,25
you re,24,lead times,21,supply chain,23,you re,23,is the,24
novagrid s,23,novagrid s,21,civitas integrated,23,price lock,22,prem failover,23
o m,21,i can,21,prem failover,23,only if,22,cloud approval,22
industry standard,20,this is,20,as a,22,civitas integrated,21,the modular,22
price lock,20,as a,20,is the,20,cloud approval,20,can t,21
supply chain,18,modular option,19,is a,19,novagrid s,20,acceptance tests,21
the city,18,can t,19,critical path,18,as a,20,long term,20
controller lead,17,emergency services,18,how to,18,this is,19,degraded mode,19
lead time,17,you re,17,can be,18,if the,19,only if,18
cloud exception,17,can be,17,you should,17,lead times,18,on the,18
maintenance support,16,transition assistance,17,for essential,17,can be,18,into a,17
you want,16,and the,17,modular option,16,don t,18,industry standard,17
on prem,16,supply chain,16,don t,16,incident response,17,price lock,17
not just,15,with the,16,cloud approval,16,i can,17,you re,17
novagrid is,15,data config,16,with a,16,you should,17,as a,17
with the,15,in a,16,in the,16,acceptance tests,17,the month,16
modular architecture,15,incident mode,16,operating cost,16,maintenance support,16,proprietary controller,16
infrastructure cloud,15,the decision,15,incident response,15,what to,16,budget chair,16
data export,15,proprietary controller,15,proprietary controller,15,modular option,16,this is,16
i can,15,what you,15,so you,15,and the,16,novagrid is,16
is the,15,price lock,15,the city,15,with the,15,not just,15
this is,15,only if,15,can t,15,industry standard,15,infrastructure cloud,15
cost predictability,15,the contract,15,even if,14,in the,14,transition assistance,15
prem failover,15,acceptance tests,15,schedule risk,14,dot preference,14,and what,15
budget chair,14,what to,15,because it,14,the most,14,i can,15
year maintenance,14,as the,15,if the,13,because it,14,controller lead,15
the contract,14,don t,15,e g,13,cloud fees,14,because it,15
cloud approval,14,the most,14,with the,13,even if,14,year maintenance,14
is a,14,e g,14,modular architecture,13,long term,13,maintenance support,14
even if,14,if novagrid,14,contract terms,13,modular architecture,13,modular option,14
cloud fee,13,what s,14,lead time,13,data export,13,supply chain,14
you should,13,budget chair,14,you want,13,contract terms,13,support cliff,14
what s,13,config portability,14,i can,13,lead time,13,with the,14
and a,13,degraded mode,14,you re,13,doesn t,13,that s,14
as a,13,to the,14,and the,13,highway integration,12,what to,14
if the,13,doesn t,14,controller models,12,year maintenance,12,in your,14
the decision,13,the lock,14,full export,12,supply chain,12,highway integration,13
into a,13,maintenance support,13,transition assistance,12,timing plans,12,modular architecture,13
can be,13,is a,13,price lock,12,in writing,12,even if,13
state dot,12,of the,13,controller lead,12,how to,12,to the,13
