scenario,scenario_label,level,system,ngram,count,token_len,rank_within_system,system_sum_count,count_share_in_system,owner_count,owner_systems,global_ngram_count,content_token_count,content_token_ratio,scaffold_prefix,has_scaffold_prefix,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy
S1,Scenario 1 - Quadgrams,quadgrams,AC15,data config portability transition,4,4,20,18022,0.000222,1,AC15,4,4,1.0,,False,temporal_dynamics;truth_and_fact,2,data;transition,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,config portability transition assistance,3,4,44,18022,0.000166,1,AC15,3,4,1.0,,False,temporal_dynamics,1,transition,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,data config portability and,3,4,47,18022,0.000166,1,AC15,3,3,0.75,,False,truth_and_fact,1,data,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,timeline and required controls,3,4,78,18022,0.000166,1,AC15,3,3,0.75,,False,practicality_and_feasibility;temporal_dynamics,1,timeline,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,concrete way standard controllers,2,4,148,18022,0.000111,1,AC15,2,4,1.0,,False,practicality_and_feasibility,1,concrete,controllers,1,0.25,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,configurations logs performance data,2,4,150,18022,0.000111,1,AC15,2,4,1.0,,False,truth_and_fact,1,data,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,controllers data config portability,2,4,158,18022,0.000111,1,AC15,2,4,1.0,,False,truth_and_fact,1,data,controllers,1,0.25,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,documented formats transition assistance,2,4,169,18022,0.000111,1,AC15,2,4,1.0,,False,temporal_dynamics,1,transition,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,fewest external blockers civitas,2,4,184,18022,0.000111,1,AC15,2,4,1.0,,False,practicality_and_feasibility,1,blockers,civitas,1,0.25,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,formats transition assistance defined,2,4,189,18022,0.000111,1,AC15,2,4,1.0,,False,temporal_dynamics,1,transition,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,less long run evidence,2,4,229,18022,0.000111,1,AC15,2,4,1.0,,False,truth_and_fact,1,evidence,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,maintenance cost reduction vs,2,4,234,18022,0.000111,1,AC15,2,4,1.0,,False,practicality_and_feasibility,1,cost,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,more predictable near term,2,4,245,18022,0.000111,1,AC15,2,4,1.0,,False,temporal_dynamics,1,near term,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,predictable near term opex,2,4,272,18022,0.000111,1,AC15,2,4,1.0,,False,temporal_dynamics,1,near term,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,standard controllers data ownership,2,4,292,18022,0.000111,1,AC15,2,4,1.0,,False,truth_and_fact,1,data,controllers,1,0.25,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,a concrete critical path,2,4,88,18022,0.000111,1,AC15,2,3,0.75,,False,practicality_and_feasibility,1,concrete,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,a week selection window,2,4,94,18022,0.000111,1,AC15,2,3,0.75,,False,temporal_dynamics,1,window,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,in documented formats transition,2,4,204,18022,0.000111,1,AC15,2,3,0.75,,False,temporal_dynamics,1,transition,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,in standard controllers data,2,4,205,18022,0.000111,1,AC15,2,3,0.75,,False,truth_and_fact,1,data,controllers,1,0.333333,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,phased notice to proceed,2,4,269,18022,0.000111,1,AC15,2,3,0.75,,False,temporal_dynamics,1,phased,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,schedule exhibit with long,2,4,288,18022,0.000111,1,AC15,2,3,0.75,,False,practicality_and_feasibility,1,schedule,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,a phased notice to,2,4,90,18022,0.000111,1,AC15,2,2,0.5,,False,temporal_dynamics,1,phased,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,a phased start and,2,4,91,18022,0.000111,1,AC15,2,2,0.5,,False,temporal_dynamics,1,phased,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,and lock in risk,2,4,103,18022,0.000111,1,AC15,2,2,0.5,,False,practicality_and_feasibility,1,risk,lock in,1,0.5,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,cost and complexity that,2,4,159,18022,0.000111,1,AC15,2,2,0.5,,False,practicality_and_feasibility,1,cost,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,cost to maintain the,2,4,161,18022,0.000111,1,AC15,2,2,0.5,,False,practicality_and_feasibility,1,cost,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,on schedule if novagrid,2,4,259,18022,0.000111,1,AC15,2,2,0.5,,False,practicality_and_feasibility,1,schedule,novagrid,1,0.5,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,schedule if novagrid can,2,4,289,18022,0.000111,1,AC15,2,2,0.5,,False,practicality_and_feasibility,1,schedule,novagrid,1,0.5,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,with timeline and required,2,4,343,18022,0.000111,1,AC15,2,2,0.5,,False,practicality_and_feasibility;temporal_dynamics,1,timeline,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,data ownership full export,7,4,1,17948,0.00039,1,AC15P,7,4,1.0,,False,truth_and_fact,1,data,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,transition assistance clause pre,5,4,19,17948,0.000279,1,AC15P,5,4,1.0,,False,temporal_dynamics,1,transition,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,failure council budget chair,3,4,46,17948,0.000167,1,AC15P,3,4,1.0,,False,practicality_and_feasibility,1,budget,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,one failure council budget,3,4,64,17948,0.000167,1,AC15P,3,4,1.0,,False,practicality_and_feasibility,1,budget,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,a week award window,3,4,30,17948,0.000167,1,AC15P,3,3,0.75,,False,temporal_dynamics,1,window,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,term cost continuity controls,2,4,344,17948,0.000111,1,AC15P,2,4,1.0,,False,practicality_and_feasibility;temporal_dynamics,2,continuity;cost,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,becomes a schedule risk,2,4,136,17948,0.000111,1,AC15P,2,3,0.75,,False,practicality_and_feasibility,2,risk;schedule,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,schedule risk regardless of,2,4,327,17948,0.000111,1,AC15P,2,3,0.75,,False,practicality_and_feasibility,2,risk;schedule,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,schedule risk we are,2,4,328,17948,0.000111,1,AC15P,2,2,0.5,,False,practicality_and_feasibility,2,risk;schedule,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,access transition assistance clause,2,4,99,17948,0.000111,1,AC15P,2,4,1.0,,False,temporal_dynamics,1,transition,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,approved substitutes data ownership,2,4,118,17948,0.000111,1,AC15P,2,4,1.0,,False,truth_and_fact,1,data,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,have procurement legal confirm,2,4,199,17948,0.000111,1,AC15P,2,4,1.0,,False,truth_and_fact,1,confirm,procurement,1,0.25,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,punitive fees transition assistance,2,4,305,17948,0.000111,1,AC15P,2,4,1.0,,False,temporal_dynamics,1,transition,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,substitutes data ownership full,2,4,341,17948,0.000111,1,AC15P,2,4,1.0,,False,truth_and_fact,1,data,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,waiver friction essential infrastructure,2,4,378,17948,0.000111,1,AC15P,2,4,1.0,,False,practicality_and_feasibility,1,friction,essential infrastructure;infrastructure;waiver,3,0.75,True
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,window novagrid also triggers,2,4,393,17948,0.000111,1,AC15P,2,4,1.0,,False,temporal_dynamics,1,window,novagrid,1,0.25,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,without punitive fees transition,2,4,400,17948,0.000111,1,AC15P,2,4,1.0,,False,temporal_dynamics,1,transition,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,certainty and increase lifecycle,2,4,141,17948,0.000111,1,AC15P,2,3,0.75,,False,temporal_dynamics,1,lifecycle,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,dependency inside a week,2,4,175,17948,0.000111,1,AC15P,2,3,0.75,,False,practicality_and_feasibility,1,dependency,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,logs detector data in,2,4,241,17948,0.000111,1,AC15P,2,3,0.75,,False,truth_and_fact,1,data,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,possible iteration it required,2,4,296,17948,0.000111,1,AC15P,2,3,0.75,,False,imagination_and_possibility,1,possible,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,probability of schedule slip,2,4,302,17948,0.000111,1,AC15P,2,3,0.75,,False,practicality_and_feasibility,1,schedule,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,reduce schedule certainty and,2,4,310,17948,0.000111,1,AC15P,2,3,0.75,,False,practicality_and_feasibility,1,schedule,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,risk stack for essential,2,4,318,17948,0.000111,1,AC15P,2,3,0.75,,False,practicality_and_feasibility,1,risk,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,risk vendor responsiveness and,2,4,319,17948,0.000111,1,AC15P,2,3,0.75,,False,practicality_and_feasibility,1,risk,vendor,1,0.333333,False
