scenario,scenario_label,level,system,ngram,count,token_len,rank_within_system,system_sum_count,count_share_in_system,owner_count,owner_systems,global_ngram_count,content_token_count,content_token_ratio,scaffold_prefix,has_scaffold_prefix,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy
S3,Scenario 3 - Trigrams,trigrams,AC15,operationally non disruptive,3,3,139,15883,0.000189,1,AC15,3,3,1.0,,False,temporal_dynamics,1,disruptive,,0,0.0,False
S3,Scenario 3 - Trigrams,trigrams,AC15,and penalty schedule,3,3,90,15883,0.000189,1,AC15,3,2,0.6667,,False,practicality_and_feasibility,1,schedule,,0,0.0,False
S3,Scenario 3 - Trigrams,trigrams,AC15,reliable detection mitigation,2,3,575,15883,0.000126,1,AC15,2,3,1.0,,False,practicality_and_feasibility;truth_and_fact,2,mitigation;reliable,,0,0.0,False
S3,Scenario 3 - Trigrams,trigrams,AC15,cost of disruption,2,3,309,15883,0.000126,1,AC15,2,2,0.6667,,False,practicality_and_feasibility;temporal_dynamics,2,cost;disruption,,0,0.0,False
S3,Scenario 3 - Trigrams,trigrams,AC15,constrained launch parallel,2,3,296,15883,0.000126,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,constrained,launch,1,0.333333,False
S3,Scenario 3 - Trigrams,trigrams,AC15,constrained launch path,2,3,297,15883,0.000126,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,constrained,launch,1,0.333333,False
S3,Scenario 3 - Trigrams,trigrams,AC15,controls software constraints,2,3,306,15883,0.000126,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,constraints,,0,0.0,False
S3,Scenario 3 - Trigrams,trigrams,AC15,credible worst case,2,3,312,15883,0.000126,1,AC15,2,3,1.0,,False,truth_and_fact,1,credible,,0,0.0,False
S3,Scenario 3 - Trigrams,trigrams,AC15,de risked execution,2,3,320,15883,0.000126,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,execution,,0,0.0,False
S3,Scenario 3 - Trigrams,trigrams,AC15,detection proactive mitigation,2,3,336,15883,0.000126,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,mitigation,,0,0.0,False
S3,Scenario 3 - Trigrams,trigrams,AC15,market window without,2,3,480,15883,0.000126,1,AC15,2,3,1.0,,False,temporal_dynamics,1,window,,0,0.0,False
S3,Scenario 3 - Trigrams,trigrams,AC15,more robust nav,2,3,491,15883,0.000126,1,AC15,2,3,1.0,,False,temporal_dynamics,1,robust,,0,0.0,False
S3,Scenario 3 - Trigrams,trigrams,AC15,penalty schedule expected,2,3,543,15883,0.000126,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,schedule,,0,0.0,False
S3,Scenario 3 - Trigrams,trigrams,AC15,prototype validated evt,2,3,559,15883,0.000126,1,AC15,2,3,1.0,,False,imagination_and_possibility,1,prototype,,0,0.0,False
S3,Scenario 3 - Trigrams,trigrams,AC15,public claims no,2,3,561,15883,0.000126,1,AC15,2,3,1.0,,False,truth_and_fact,1,claims,,0,0.0,False
S3,Scenario 3 - Trigrams,trigrams,AC15,rev b execution,2,3,581,15883,0.000126,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,execution,,0,0.0,False
S3,Scenario 3 - Trigrams,trigrams,AC15,rev b timeline,2,3,584,15883,0.000126,1,AC15,2,3,1.0,,False,practicality_and_feasibility;temporal_dynamics,1,timeline,,0,0.0,False
S3,Scenario 3 - Trigrams,trigrams,AC15,robust nav mode,2,3,594,15883,0.000126,1,AC15,2,3,1.0,,False,temporal_dynamics,1,robust,,0,0.0,False
S3,Scenario 3 - Trigrams,trigrams,AC15,shielding prototype validated,2,3,615,15883,0.000126,1,AC15,2,3,1.0,,False,imagination_and_possibility,1,prototype,shielding,1,0.333333,False
S3,Scenario 3 - Trigrams,trigrams,AC15,sla commissioning phase,2,3,621,15883,0.000126,1,AC15,2,3,1.0,,False,temporal_dynamics,1,phase,,0,0.0,False
S3,Scenario 3 - Trigrams,trigrams,AC15,verification bench emi,2,3,719,15883,0.000126,1,AC15,2,3,1.0,,False,truth_and_fact,1,verification,,0,0.0,False
S3,Scenario 3 - Trigrams,trigrams,AC15,window without sacrificing,2,3,739,15883,0.000126,1,AC15,2,3,1.0,,False,temporal_dynamics,1,window,,0,0.0,False
S3,Scenario 3 - Trigrams,trigrams,AC15,a more robust,2,3,207,15883,0.000126,1,AC15,2,2,0.6667,,False,temporal_dynamics,1,robust,,0,0.0,False
S3,Scenario 3 - Trigrams,trigrams,AC15,claims are truthful,2,3,290,15883,0.000126,1,AC15,2,2,0.6667,,False,truth_and_fact,1,claims,,0,0.0,False
S3,Scenario 3 - Trigrams,trigrams,AC15,if zones shift,2,3,425,15883,0.000126,1,AC15,2,2,0.6667,,False,temporal_dynamics,1,shift,,0,0.0,False
S3,Scenario 3 - Trigrams,trigrams,AC15,nav uncertainty and,2,3,498,15883,0.000126,1,AC15,2,2,0.6667,,False,truth_and_fact,1,uncertainty,,0,0.0,False
S3,Scenario 3 - Trigrams,trigrams,AC15,risked execution not,2,3,590,15883,0.000126,1,AC15,2,2,0.6667,,False,practicality_and_feasibility,1,execution,,0,0.0,False
S3,Scenario 3 - Trigrams,trigrams,AC15,the near term,2,3,676,15883,0.000126,1,AC15,2,2,0.6667,,False,temporal_dynamics,1,near term,,0,0.0,False
S3,Scenario 3 - Trigrams,trigrams,AC15,unreliable before you,2,3,712,15883,0.000126,1,AC15,2,2,0.6667,,False,truth_and_fact,1,unreliable,,0,0.0,False
S3,Scenario 3 - Trigrams,trigrams,AC15P,residual risk statement,3,3,170,15876,0.000189,1,AC15P,3,3,1.0,,False,practicality_and_feasibility,1,risk,,0,0.0,False
S3,Scenario 3 - Trigrams,trigrams,AC15P,a qualification phase,3,3,90,15876,0.000189,1,AC15P,3,2,0.6667,,False,temporal_dynamics,1,phase,,0,0.0,False
S3,Scenario 3 - Trigrams,trigrams,AC15P,credible injury pathway,2,3,339,15876,0.000126,1,AC15P,2,3,1.0,,False,imagination_and_possibility;truth_and_fact,2,credible;pathway,,0,0.0,False
S3,Scenario 3 - Trigrams,trigrams,AC15P,economic control cost,2,3,375,15876,0.000126,1,AC15P,2,3,1.0,,False,practicality_and_feasibility,1,cost,,0,0.0,False
S3,Scenario 3 - Trigrams,trigrams,AC15P,free qualification phase,2,3,406,15876,0.000126,1,AC15P,2,3,1.0,,False,temporal_dynamics,1,phase,,0,0.0,False
S3,Scenario 3 - Trigrams,trigrams,AC15P,landing zone constraints,2,3,475,15876,0.000126,1,AC15P,2,3,1.0,,False,practicality_and_feasibility,1,constraints,,0,0.0,False
S3,Scenario 3 - Trigrams,trigrams,AC15P,mission planner constraints,2,3,504,15876,0.000126,1,AC15P,2,3,1.0,,False,practicality_and_feasibility,1,constraints,,0,0.0,False
