ngram,count,system,scenario,level,content_words,content_token_count,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy,expression_groups,expression_first_class,expression_group_count,expression_first_class_count,layer_a_count,layer_b_count,layer_a_groups,layer_b_groups,matched_expression_terms,unclassified
authoritative project memory,5,AC15,S5,trigrams,authoritative project memory,3,,0,,memory|project memory,2,0.6666666666666666,False,,,0,0,0,0,,,,True
project brief decisions,5,AC15,S5,trigrams,project brief decisions,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
click mark outdated,4,AC15,S5,trigrams,click mark outdated,3,temporal_dynamics,1,outdated,,0,0.0,False,temporal_projection,temporal_projection.decay_and_currency,1,1,1,0,temporal_projection,,outdated,False
created_at last_confirmed_at confidence,4,AC15,S5,trigrams,created_at last_confirmed_at confidence,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
high impact types,4,AC15,S5,trigrams,high impact types,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
pr commit doc,4,AC15,S5,trigrams,pr commit doc,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
constraint convention confirmedfix,3,AC15,S5,trigrams,constraint convention confirmedfix,3,practicality_and_feasibility,1,constraint,,0,0.0,False,practical_considerations_and_execution|truth,practical_considerations_and_execution.constraints_and_tradeoffs|truth.verification,2,2,2,0,practical_considerations_and_execution|truth,,confirm|constrain|constraint,False
conventions confirmed fixes,3,AC15,S5,trigrams,conventions confirmed fixes,3,truth_and_fact,1,confirmed,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,confirm|confirmed,False
superseded deprecated created_at,3,AC15,S5,trigrams,superseded deprecated created_at,3,temporal_dynamics,1,deprecat,deprecated,1,0.3333333333333333,False,temporal_projection,temporal_projection.decay_and_currency,1,1,1,0,temporal_projection,,deprecat|deprecated,False
deprecated created_at last_confirmed_at,3,AC15,S5,trigrams,deprecated created_at last_confirmed_at,3,temporal_dynamics,1,deprecat,deprecated,1,0.3333333333333333,False,temporal_projection,temporal_projection.decay_and_currency,1,1,1,0,temporal_projection,,deprecat|deprecated,False
manual context ux,3,AC15,S5,trigrams,manual context ux,3,,0,,context,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,context,False
decisions invariants conventions,3,AC15,S5,trigrams,decisions invariants conventions,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the authoritative layer,3,AC15,S5,trigrams,authoritative layer,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a authoritative project,3,AC15,S5,trigrams,authoritative project,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
confidence user approved,3,AC15,S5,trigrams,confidence user approved,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
user approved vs,3,AC15,S5,trigrams,user approved vs,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
service module prefer,3,AC15,S5,trigrams,service module prefer,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
ttl e g,3,AC15,S5,trigrams,ttl e g,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
user approval for,3,AC15,S5,trigrams,user approval,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
approval for high,3,AC15,S5,trigrams,approval high,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
high impact items,3,AC15,S5,trigrams,high impact items,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
link to adr,3,AC15,S5,trigrams,link adr,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
vector first memory,3,AC15,S5,trigrams,vector first memory,3,,0,,memory|vector,2,0.6666666666666666,False,,,0,0,0,0,,,,True
project memory apm,3,AC15,S5,trigrams,project memory apm,3,,0,,memory|project memory,2,0.6666666666666666,False,,,0,0,0,0,,,,True
rbac aware retrieval,3,AC15,S5,trigrams,rbac aware retrieval,3,,0,,retrieval,1,0.3333333333333333,False,,,0,0,0,0,,,,True
rationale constraints alternatives,2,AC15,S5,trigrams,rationale constraints alternatives,3,practicality_and_feasibility|imagination_and_possibility,2,alternatives|constraints,,0,0.0,False,imagination_and_possibility|practical_considerations_and_execution,imagination_and_possibility.exploration_within_bounds|practical_considerations_and_execution.constraints_and_tradeoffs,2,2,2,0,imagination_and_possibility|practical_considerations_and_execution,,alternatives|constrain|constraints,False
decaying cited evidence,2,AC15,S5,trigrams,decaying cited evidence,3,truth_and_fact|temporal_dynamics,2,decaying|evidence,,0,0.0,False,temporal_projection|truth,temporal_projection.decay_and_currency|truth.verification,2,2,2,0,temporal_projection|truth,,decaying|evidence,False
hard constraints from,2,AC15,S5,trigrams,hard constraints,2,practicality_and_feasibility,1,constraints,,0,0.0,False,practical_considerations_and_execution|surfacing,practical_considerations_and_execution.constraints_and_tradeoffs|surfacing.friction_exposed,2,2,1,1,practical_considerations_and_execution,surfacing,constrain|constraints|hard,False
evidence not authority,2,AC15,S5,trigrams,evidence authority,2,truth_and_fact,1,evidence,,0,0.0,False,autonomy_sovereignty|truth,autonomy_sovereignty|truth.verification,2,2,1,1,truth,autonomy_sovereignty,authority|evidence,False
memory type practical,2,AC15,S5,trigrams,memory type practical,3,practicality_and_feasibility,1,practical,memory,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,practical,False
chat evidence ttl,2,AC15,S5,trigrams,chat evidence ttl,3,truth_and_fact,1,evidence,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,evidence,False
records decision constraint,2,AC15,S5,trigrams,records decision constraint,3,practicality_and_feasibility,1,constraint,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,constrain|constraint,False
approves low risk,2,AC15,S5,trigrams,approves low risk,3,practicality_and_feasibility,1,risk,,0,0.0,False,warning,warning,1,1,0,1,,warning,risk,False
evidence with ttl,2,AC15,S5,trigrams,evidence ttl,2,truth_and_fact,1,evidence,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,evidence,False
you implement memory,2,AC15,S5,trigrams,implement memory,2,practicality_and_feasibility,1,implement,memory,1,0.5,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,implement,False
implement memory as,2,AC15,S5,trigrams,implement memory,2,practicality_and_feasibility,1,implement,memory,1,0.5,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,implement,False
t been confirmed,2,AC15,S5,trigrams,been confirmed,2,truth_and_fact,1,confirmed,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,confirm|confirmed,False
been confirmed in,2,AC15,S5,trigrams,been confirmed,2,truth_and_fact,1,confirmed,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,confirm|confirmed,False
confirmed in days,2,AC15,S5,trigrams,confirmed days,2,truth_and_fact,1,confirmed,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,confirm|confirmed,False
as decaying cited,2,AC15,S5,trigrams,decaying cited,2,temporal_dynamics,1,decaying,,0,0.0,False,temporal_projection,temporal_projection.decay_and_currency,1,1,1,0,temporal_projection,,decaying,False
always show source,2,AC15,S5,trigrams,always show source,3,truth_and_fact,1,source,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,source,False
show source date,2,AC15,S5,trigrams,show source date,3,truth_and_fact,1,source,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,source,False
we build continuity,2,AC15,S5,trigrams,build continuity,2,temporal_dynamics,1,continuity,continuity,1,0.5,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,build,False
types decision constraint,2,AC15,S5,trigrams,types decision constraint,3,practicality_and_feasibility,1,constraint,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,constrain|constraint,False
evidence index ei,2,AC15,S5,trigrams,evidence index ei,3,truth_and_fact,1,evidence,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,evidence,False
code prompt constraints,2,AC15,S5,trigrams,code prompt constraints,3,practicality_and_feasibility,1,constraints,code,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,constrain|constraints,False
prompt constraints only,2,AC15,S5,trigrams,prompt constraints,2,practicality_and_feasibility,1,constraints,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,constrain|constraints,False
build continuity but,2,AC15,S5,trigrams,build continuity,2,temporal_dynamics,1,continuity,continuity,1,0.5,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,build,False
evidence lookup not,2,AC15,S5,trigrams,evidence lookup,2,truth_and_fact,1,evidence,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,evidence,False
trust and cost,2,AC15,S5,trigrams,trust cost,2,practicality_and_feasibility,1,cost,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,cost,False
brief decisions constraints,2,AC15,S5,trigrams,brief decisions constraints,3,practicality_and_feasibility,1,constraints,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,constrain|constraints,False
task fresh eyes,2,AC15,S5,trigrams,task fresh eyes,3,,0,,fresh eyes,1,0.6666666666666666,False,temporal_projection,temporal_projection.decay_and_currency,1,1,1,0,temporal_projection,,fresh,False
days unless promoted,2,AC15,S5,trigrams,days unless promoted,3,,0,,,0,0.0,False,conditions,conditions,1,1,0,1,,conditions,unless,False
doesn t steer,2,AC15,S5,trigrams,doesn steer,2,,0,,,0,0.0,False,surfacing,surfacing.confrontation,1,1,0,1,,surfacing,doesn|doesn t,False
history and stale,2,AC15,S5,trigrams,history stale,2,,0,,stale,1,0.5,False,temporal_projection,temporal_projection.decay_and_currency,1,1,1,0,temporal_projection,,stale,False
fresh eyes this,2,AC15,S5,trigrams,fresh eyes,2,,0,,fresh eyes,1,1.0,True,temporal_projection,temporal_projection.decay_and_currency,1,1,1,0,temporal_projection,,fresh,False
go stale because,2,AC15,S5,trigrams,go stale because,3,,0,,stale,1,0.3333333333333333,False,temporal_projection,temporal_projection.decay_and_currency,1,1,1,0,temporal_projection,,stale,False
doesn t mean,2,AC15,S5,trigrams,doesn mean,2,,0,,,0,0.0,False,surfacing,surfacing.confrontation,1,1,0,1,,surfacing,doesn|doesn t,False
convention hasn t,2,AC15,S5,trigrams,convention hasn,2,,0,,,0,0.0,False,surfacing,surfacing.confrontation,1,1,0,1,,surfacing,hasn t,False
hasn t been,2,AC15,S5,trigrams,hasn been,2,,0,,,0,0.0,False,surfacing,surfacing.confrontation,1,1,0,1,,surfacing,hasn t,False
worried enough to,2,AC15,S5,trigrams,worried enough,2,,0,,,0,0.0,False,warning,warning,1,1,0,1,,warning,worried,False
ll ship a,2,AC15,S5,trigrams,ll ship,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,ship,False
continuum is implemented,2,AC15,S5,trigrams,continuum implemented,2,,0,,continuum,1,0.5,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,implement,False
item challenge item,2,AC15,S5,trigrams,item challenge item,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.friction_and_blockers,1,1,1,0,practical_considerations_and_execution,,challenge,False
not ship remember,2,AC15,S5,trigrams,ship remember,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,ship,False
conflicts with apm,2,AC15,S5,trigrams,conflicts apm,2,,0,,,0,0.0,False,surfacing,surfacing.tension_exposure,1,1,0,1,,surfacing,conflicts,False
fresh eyes escape,2,AC15,S5,trigrams,fresh eyes escape,3,,0,,fresh eyes,1,0.6666666666666666,False,temporal_projection,temporal_projection.decay_and_currency,1,1,1,0,temporal_projection,,fresh,False
context pack builder,2,AC15,S5,trigrams,context pack builder,3,,0,,context,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,context,False
ttl vectors later,2,AC15,S5,trigrams,ttl vectors later,3,,0,,vector|vectors,2,0.3333333333333333,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,later,False
manual context pack,2,AC15,S5,trigrams,manual context pack,3,,0,,context,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,context,False
summaries records later,2,AC15,S5,trigrams,summaries records later,3,,0,,summaries,1,0.3333333333333333,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,later,False
